txn_id,account_id,counterparty_id,amount,timestamp,merchant_category,device_id,ip_region,account_open_date
TXN-002531,AC-0188,MR-6270,20.6,2026-02-06 09:17:51,travel,DEV-0073,us-west,2026-04-11
TXN-000197,AC-0022,MR-1503,171.56,2026-01-05 22:41:35,entertainment,DEV-0068,eu-west,2027-03-25
TXN-001616,AC-0128,MR-8572,91.5,2026-01-27 12:15:38,entertainment,DEV-0063,us-east,2026-03-24
TXN-001139,AC-0092,MR-6719,59.73,2026-02-25 06:17:19,entertainment,DEV-0054,us-east,2027-08-14
TXN-000719,AC-0058,MR-4576,29.03,2026-01-18 15:10:46,entertainment,DEV-0207,us-west,2027-06-13
TXN-002689,AC-0200,MR-1243,63.97,2026-03-09 21:50:18,food,DEV-0106,us-east,2027-05-05
TXN-003619,AC-0262,MR-5703,117.63,2026-01-29 02:53:40,travel,DEV-0272,us-east,2026-03-25
TXN-000015,AC-0005,AC-0009,624.86,2026-03-11 02:49:00,transfer,DEV-0126,us-east,2026-02-13
TXN-000545,AC-0047,MR-1639,15.79,2026-02-06 16:49:58,retail,DEV-0248,us-west,2026-07-30
TXN-002237,AC-0167,MR-8725,38.1,2026-03-14 06:06:17,travel,DEV-0075,us-east,2027-09-14
TXN-002781,AC-0207,MR-1454,89.62,2026-01-06 03:58:22,food,DEV-0005,us-west,2026-04-17
TXN-002026,AC-0155,MR-8543,50.01,2026-03-18 21:12:13,food,DEV-0294,us-east,2027-10-25
TXN-001269,AC-0102,MR-5660,51.34,2026-02-09 14:10:09,travel,DEV-0238,us-west,2027-05-27
TXN-000367,AC-0036,MR-9661,56.05,2026-03-25 07:09:44,retail,DEV-0110,us-west,2026-04-22
TXN-003002,AC-0222,MR-5355,117.03,2026-01-05 14:31:55,food,DEV-0049,us-east,2026-09-29
TXN-004191,AC-0299,MR-9182,43.37,2026-03-20 03:18:58,retail,DEV-0283,us-east,2026-08-11
TXN-003763,AC-0272,MR-1262,48.11,2026-02-14 12:19:34,utilities,DEV-0015,us-east,2026-07-17
TXN-004122,AC-0296,AC-0116,231.28,2026-03-12 22:43:10,transfer,DEV-0177,us-east,2027-04-25
TXN-002224,AC-0167,MR-2002,68.54,2026-02-27 03:56:52,entertainment,DEV-0075,us-east,2027-09-14
TXN-003031,AC-0224,MR-7930,54.58,2026-03-02 20:48:34,retail,DEV-0062,us-west,2027-01-14
TXN-001392,AC-0112,MR-9244,90.78,2026-03-02 16:19:27,utilities,DEV-0230,us-east,2026-11-17
TXN-002656,AC-0199,MR-1260,59.15,2026-02-02 10:31:07,travel,DEV-0022,us-west,2027-10-23
TXN-000600,AC-0052,MR-1494,22.87,2026-02-23 23:37:32,entertainment,DEV-0275,us-east,2026-09-01
TXN-003839,AC-0276,MR-7240,82.92,2026-01-07 19:58:13,utilities,DEV-0287,us-west,2027-02-20
TXN-001374,AC-0111,MR-4062,40.25,2026-01-04 02:34:48,food,DEV-0068,us-west,2026-04-24
TXN-002943,AC-0218,MR-6280,85.1,2026-03-17 19:22:37,retail,DEV-0092,us-east,2027-04-12
TXN-000052,AC-0005,MR-6511,14.33,2026-03-27 07:28:56,food,DEV-0126,us-east,2026-02-13
TXN-003666,AC-0264,MR-9367,54.14,2026-03-12 22:21:44,utilities,DEV-0259,us-east,2026-09-03
TXN-003523,AC-0257,MR-7439,76.34,2026-02-09 21:29:58,travel,DEV-0033,us-west,2026-04-30
TXN-001378,AC-0111,MR-1419,45.01,2026-01-26 09:50:49,retail,DEV-0068,us-west,2026-04-24
TXN-000331,AC-0034,MR-6855,56.73,2026-01-22 19:52:23,utilities,DEV-0152,us-east,2026-05-31
TXN-002485,AC-0184,MR-4412,78.27,2026-01-10 14:17:25,entertainment,DEV-0206,us-west,2027-07-09
TXN-002304,AC-0173,MR-9503,81.61,2026-03-18 07:09:02,retail,DEV-0244,us-east,2027-12-12
TXN-001747,AC-0136,MR-1651,70.45,2026-01-14 22:07:55,retail,DEV-0082,us-west,2027-01-26
TXN-001643,AC-0130,MR-7526,53.38,2026-01-07 07:55:57,retail,DEV-0246,us-west,2027-02-02
TXN-001109,AC-0090,MR-7086,54.61,2026-03-14 22:56:10,retail,DEV-0131,us-west,2027-04-28
TXN-000991,AC-0079,MR-8755,8.05,2026-03-25 21:11:59,utilities,DEV-0060,us-east,2026-01-26
TXN-003908,AC-0281,MR-1554,28.16,2026-02-23 10:35:34,entertainment,DEV-0151,us-west,2026-10-28
TXN-003771,AC-0272,MR-8912,80.33,2026-01-20 01:25:05,retail,DEV-0015,us-east,2026-07-17
TXN-003865,AC-0277,MR-8775,65.9,2026-03-30 08:43:49,retail,DEV-0202,us-east,2026-03-21
TXN-000694,AC-0057,MR-9547,41.82,2026-02-02 18:46:59,retail,DEV-0145,us-west,2026-05-02
TXN-001089,AC-0088,MR-7863,29.17,2026-01-28 12:33:26,entertainment,DEV-0034,us-east,2026-06-29
TXN-003607,AC-0261,MR-7217,95.51,2026-02-16 18:47:42,utilities,DEV-0141,us-east,2026-08-25
TXN-000133,AC-0017,MR-9968,813.05,2026-03-26 04:42:49,travel,DEV-0138,us-east,2027-11-24
TXN-002668,AC-0199,MR-5391,51.52,2026-01-08 01:52:39,entertainment,DEV-0022,us-west,2027-10-23
TXN-000299,AC-0032,MR-8550,75.24,2026-02-19 06:21:47,retail,DEV-0134,us-east,2027-02-26
TXN-004125,AC-0296,MR-3094,82.84,2026-01-15 23:53:40,food,DEV-0177,us-east,2027-04-25
TXN-003818,AC-0274,MR-6930,62.0,2026-03-30 12:35:19,utilities,DEV-0143,us-east,2026-03-19
TXN-001412,AC-0115,MR-4676,55.17,2026-02-21 12:46:42,utilities,DEV-0083,us-west,2026-12-04
TXN-001619,AC-0128,MR-6200,116.73,2026-02-25 07:53:01,travel,DEV-0063,us-east,2026-03-24
TXN-000496,AC-0044,MR-5305,19.64,2026-02-18 23:18:43,food,DEV-0127,us-east,2026-09-11
TXN-001778,AC-0137,MR-2163,49.01,2026-01-24 05:51:48,retail,DEV-0254,us-west,2027-10-29
TXN-003801,AC-0274,MR-9859,63.65,2026-01-24 04:06:17,entertainment,DEV-0143,us-east,2026-03-19
TXN-002690,AC-0200,MR-6675,85.75,2026-03-14 16:15:04,utilities,DEV-0106,us-east,2027-05-05
TXN-000752,AC-0062,MR-5854,70.73,2026-01-05 08:49:19,utilities,DEV-0001,us-west,2027-12-30
TXN-001214,AC-0098,MR-6319,83.98,2026-03-22 13:29:30,utilities,DEV-0182,us-east,2026-05-17
TXN-002648,AC-0198,MR-1982,119.17,2026-03-11 19:02:43,entertainment,DEV-0113,us-west,2026-01-07
TXN-001007,AC-0081,MR-6083,60.27,2026-03-02 08:05:08,retail,DEV-0112,us-west,2026-05-18
TXN-003959,AC-0285,MR-4778,60.09,2026-01-16 04:37:46,food,DEV-0214,us-west,2027-03-03
TXN-001259,AC-0101,MR-5518,37.09,2026-03-27 08:47:17,food,DEV-0272,us-east,2026-09-02
TXN-004056,AC-0291,MR-2773,78.03,2026-01-01 20:47:20,utilities,DEV-0229,us-west,2027-05-28
TXN-001294,AC-0104,MR-5697,101.83,2026-03-23 11:01:55,utilities,DEV-0232,us-east,2027-06-18
TXN-003177,AC-0236,MR-2441,56.76,2026-02-08 03:35:00,travel,DEV-0038,us-west,2026-06-23
TXN-003877,AC-0278,MR-4953,76.51,2026-02-24 23:51:57,retail,DEV-0231,us-west,2027-09-28
TXN-003992,AC-0287,MR-8849,107.84,2026-02-09 20:56:45,utilities,DEV-0021,us-east,2027-12-15
TXN-001085,AC-0088,MR-6109,29.91,2026-03-13 14:30:36,entertainment,DEV-0034,us-east,2026-06-29
TXN-001540,AC-0124,MR-6265,10.72,2026-01-30 04:21:13,food,DEV-0096,us-west,2026-01-14
TXN-000747,AC-0061,MR-1954,84.56,2026-02-26 05:09:30,travel,DEV-0233,us-east,2026-02-19
TXN-000135,AC-0017,MR-5684,538.02,2026-01-16 05:52:41,travel,DEV-0138,us-east,2027-11-24
TXN-003943,AC-0284,MR-4006,97.83,2026-02-03 02:27:48,retail,DEV-0032,us-west,2027-11-10
TXN-003707,AC-0267,MR-5087,26.89,2026-03-13 10:27:36,entertainment,DEV-0121,us-east,2026-12-31
TXN-001481,AC-0120,MR-5852,36.59,2026-02-18 21:14:25,entertainment,DEV-0044,us-west,2027-03-21
TXN-000671,AC-0056,MR-5674,16.26,2026-01-25 13:22:23,food,DEV-0109,us-west,2026-09-05
TXN-000606,AC-0052,MR-5446,30.81,2026-01-05 02:10:39,travel,DEV-0275,us-east,2026-09-01
TXN-001069,AC-0087,MR-2395,93.06,2026-03-12 11:45:41,utilities,DEV-0032,us-west,2026-04-13
TXN-001814,AC-0139,MR-1675,70.08,2026-02-26 23:11:42,travel,DEV-0266,us-west,2027-12-16
TXN-000765,AC-0062,MR-9110,51.25,2026-01-05 12:48:59,travel,DEV-0001,us-west,2027-12-30
TXN-001879,AC-0144,MR-1561,119.05,2026-02-20 14:10:56,travel,DEV-0161,us-east,2026-12-23
TXN-000033,AC-0011,AC-0003,486.02,2026-02-02 03:43:00,transfer,DEV-0045,us-east,2026-02-06
TXN-001671,AC-0131,MR-2368,106.94,2026-03-02 14:14:13,entertainment,DEV-0029,us-east,2027-09-26
TXN-003634,AC-0263,MR-1894,103.93,2026-03-11 11:26:44,utilities,DEV-0267,us-west,2026-11-15
TXN-001801,AC-0138,MR-8905,60.89,2026-01-04 22:17:38,travel,DEV-0198,us-west,2026-05-28
TXN-002593,AC-0194,MR-5667,119.18,2026-03-22 20:48:39,travel,DEV-0161,us-east,2027-10-12
TXN-000539,AC-0046,MR-6587,18.55,2026-01-22 05:05:27,entertainment,DEV-0190,us-east,2026-09-29
TXN-003637,AC-0263,MR-6645,102.04,2026-01-08 00:38:10,utilities,DEV-0267,us-west,2026-11-15
TXN-001433,AC-0116,MR-7842,44.13,2026-03-18 12:38:22,food,DEV-0231,us-west,2026-10-21
TXN-003005,AC-0222,MR-9796,56.75,2026-03-26 13:23:18,travel,DEV-0049,us-east,2026-09-29
TXN-002298,AC-0172,MR-7219,63.68,2026-03-17 12:18:12,retail,DEV-0116,us-west,2027-06-01
TXN-003855,AC-0276,MR-9713,75.14,2026-03-16 08:51:30,utilities,DEV-0287,us-west,2027-02-20
TXN-004109,AC-0295,MR-5314,50.84,2026-03-04 06:28:28,retail,DEV-0201,us-west,2026-05-22
TXN-000552,AC-0048,MR-8785,10.85,2026-03-08 17:22:17,utilities,DEV-0195,us-west,2026-12-13
TXN-003593,AC-0260,MR-4725,59.08,2026-02-14 21:07:11,retail,DEV-0100,us-east,2027-09-16
TXN-000911,AC-0072,MR-3856,92.64,2026-03-04 03:20:03,utilities,DEV-0239,us-west,2026-12-09
TXN-000495,AC-0044,MR-8087,21.95,2026-01-25 08:02:45,entertainment,DEV-0127,us-east,2026-09-11
TXN-002998,AC-0222,MR-1145,49.15,2026-01-18 18:22:39,entertainment,DEV-0049,us-east,2026-09-29
TXN-002474,AC-0183,MR-6735,57.5,2026-01-07 20:26:45,utilities,DEV-0093,us-east,2027-06-29
TXN-000577,AC-0050,MR-7492,61.56,2026-02-17 01:12:45,food,DEV-0252,us-west,2027-02-09
TXN-004194,AC-0299,MR-7674,61.58,2026-03-08 07:29:33,retail,DEV-0283,us-east,2026-08-11
TXN-000230,AC-0025,MR-5731,196.73,2026-02-25 05:05:02,entertainment,DEV-0136,us-east,2027-09-13
TXN-000692,AC-0057,MR-7346,43.99,2026-02-28 08:03:40,food,DEV-0145,us-west,2026-05-02
TXN-001048,AC-0085,MR-4725,87.59,2026-02-20 11:20:44,travel,DEV-0068,us-east,2027-11-12
TXN-000171,AC-0020,MR-1477,793.85,2026-01-25 02:20:26,retail,DEV-0240,eu-west,2026-03-08
TXN-002511,AC-0186,MR-4969,118.88,2026-02-01 23:16:57,entertainment,DEV-0298,us-east,2026-12-30
TXN-000433,AC-0041,MR-1941,11.05,2026-03-26 03:37:49,retail,DEV-0106,us-west,2026-10-04
TXN-002806,AC-0209,MR-6916,64.43,2026-02-28 19:32:08,travel,DEV-0227,us-east,2026-07-31
TXN-000811,AC-0065,MR-1604,111.6,2026-02-05 02:29:37,travel,DEV-0297,us-west,2027-10-11
TXN-003362,AC-0248,MR-1623,72.87,2026-03-09 03:46:20,travel,DEV-0199,us-west,2027-05-04
TXN-000916,AC-0072,MR-2271,48.47,2026-03-12 07:14:21,travel,DEV-0239,us-west,2026-12-09
TXN-001314,AC-0106,MR-6879,22.13,2026-02-21 23:33:33,entertainment,DEV-0089,us-east,2027-05-09
TXN-001262,AC-0101,MR-5605,92.05,2026-03-30 20:16:28,retail,DEV-0272,us-east,2026-09-02
TXN-001158,AC-0094,MR-9320,20.35,2026-01-18 02:46:58,retail,DEV-0290,us-west,2026-06-15
TXN-002821,AC-0210,MR-1222,6.0,2026-01-16 03:57:53,utilities,DEV-0146,us-east,2026-03-30
TXN-000813,AC-0065,MR-7206,50.32,2026-01-22 21:24:55,entertainment,DEV-0297,us-west,2027-10-11
TXN-000677,AC-0056,MR-5960,99.75,2026-01-23 20:21:27,travel,DEV-0109,us-west,2026-09-05
TXN-003748,AC-0271,MR-1985,85.58,2026-01-01 14:58:58,food,DEV-0198,us-west,2027-09-19
TXN-001256,AC-0101,AC-0223,138.1,2026-03-13 05:13:37,transfer,DEV-0272,us-east,2026-09-02
TXN-004036,AC-0291,MR-5972,67.51,2026-03-11 04:50:42,retail,DEV-0229,us-west,2027-05-28
TXN-000046,AC-0003,MR-7825,129.19,2026-02-21 23:37:59,utilities,DEV-0141,us-east,2026-02-19
TXN-003234,AC-0239,AC-0185,152.35,2026-02-05 22:22:21,transfer,DEV-0001,us-east,2026-12-08
TXN-003832,AC-0275,MR-8459,42.56,2026-01-11 12:07:06,travel,DEV-0286,us-east,2026-12-23
TXN-004212,AC-0300,MR-6021,102.04,2026-02-06 21:12:29,entertainment,DEV-0283,us-west,2027-04-21
TXN-000044,AC-0002,MR-8277,43.59,2026-03-18 05:43:41,utilities,DEV-0013,us-east,2026-02-22
TXN-003378,AC-0249,MR-5079,80.3,2026-03-03 21:40:34,retail,DEV-0215,us-east,2026-09-08
TXN-001345,AC-0108,MR-9840,9.27,2026-02-19 06:50:09,retail,DEV-0299,us-east,2027-05-15
TXN-003904,AC-0281,MR-1996,23.42,2026-01-31 21:05:23,entertainment,DEV-0151,us-west,2026-10-28
TXN-003798,AC-0273,MR-8001,43.23,2026-03-09 16:08:42,food,DEV-0049,us-west,2027-01-06
TXN-000866,AC-0070,MR-7906,98.73,2026-01-29 13:18:27,travel,DEV-0051,us-east,2027-11-10
TXN-002874,AC-0214,MR-2528,29.68,2026-01-12 11:59:13,entertainment,DEV-0201,us-east,2027-09-06
TXN-001362,AC-0110,MR-8644,27.44,2026-01-24 14:05:07,retail,DEV-0071,us-east,2027-10-19
TXN-002284,AC-0170,MR-2268,117.74,2026-03-20 18:02:04,entertainment,DEV-0211,us-east,2026-12-03
TXN-003814,AC-0274,MR-1246,112.62,2026-03-22 18:23:38,utilities,DEV-0143,us-east,2026-03-19
TXN-000252,AC-0027,MR-8679,36.6,2026-03-20 21:41:13,travel,DEV-0190,us-east,2027-08-08
TXN-002472,AC-0183,MR-5808,21.12,2026-02-08 23:23:17,travel,DEV-0093,us-east,2027-06-29
TXN-002779,AC-0207,MR-6422,5.63,2026-03-18 06:19:13,travel,DEV-0005,us-west,2026-04-17
TXN-000512,AC-0045,MR-6456,39.07,2026-01-16 02:41:33,retail,DEV-0193,us-west,2026-04-04
TXN-000651,AC-0055,MR-5562,35.3,2026-02-01 14:44:43,utilities,DEV-0077,us-west,2027-07-29
TXN-000908,AC-0072,MR-2890,73.32,2026-01-22 19:00:35,utilities,DEV-0239,us-west,2026-12-09
TXN-001695,AC-0133,MR-3238,28.22,2026-02-01 05:10:03,travel,DEV-0173,us-east,2026-09-19
TXN-000326,AC-0033,MR-8611,34.12,2026-01-15 06:25:35,travel,DEV-0131,us-east,2026-11-11
TXN-002230,AC-0167,MR-4939,50.91,2026-03-18 05:43:47,travel,DEV-0075,us-east,2027-09-14
TXN-003528,AC-0257,MR-5155,112.93,2026-01-22 04:55:00,travel,DEV-0033,us-west,2026-04-30
TXN-001265,AC-0101,MR-6286,5.85,2026-02-01 15:03:30,utilities,DEV-0272,us-east,2026-09-02
TXN-001658,AC-0131,MR-6255,6.75,2026-01-07 05:10:30,entertainment,DEV-0029,us-east,2027-09-26
TXN-001715,AC-0134,MR-5308,101.92,2026-01-08 13:14:53,travel,DEV-0081,us-west,2027-04-15
TXN-003772,AC-0272,MR-7008,45.78,2026-02-26 16:41:48,entertainment,DEV-0015,us-east,2026-07-17
TXN-003827,AC-0275,MR-6403,95.87,2026-03-30 03:35:30,travel,DEV-0286,us-east,2026-12-23
TXN-003615,AC-0262,MR-7419,12.8,2026-03-04 00:54:24,retail,DEV-0272,us-east,2026-03-25
TXN-002495,AC-0184,MR-5447,73.65,2026-03-21 03:26:35,travel,DEV-0206,us-west,2027-07-09
TXN-001056,AC-0086,MR-5358,23.9,2026-03-04 18:08:56,entertainment,DEV-0059,us-east,2027-01-21
TXN-002016,AC-0154,MR-5949,25.21,2026-02-21 07:10:01,entertainment,DEV-0282,us-west,2027-05-16
TXN-001492,AC-0120,MR-3613,46.9,2026-03-30 12:56:32,travel,DEV-0044,us-west,2027-03-21
TXN-003029,AC-0224,MR-4717,53.42,2026-01-24 06:25:47,utilities,DEV-0062,us-west,2027-01-14
TXN-000310,AC-0032,MR-1941,16.48,2026-01-19 04:35:33,food,DEV-0134,us-east,2027-02-26
TXN-002345,AC-0175,MR-2701,34.72,2026-02-07 07:50:43,food,DEV-0257,us-west,2026-10-17
TXN-000622,AC-0053,MR-9482,48.49,2026-03-17 19:16:42,entertainment,DEV-0092,us-west,2027-01-17
TXN-001719,AC-0135,AC-0219,409.02,2026-02-11 08:57:52,transfer,DEV-0164,us-east,2026-05-31
TXN-002623,AC-0197,MR-4548,79.7,2026-01-09 08:01:15,utilities,DEV-0070,us-east,2027-06-23
TXN-001179,AC-0096,MR-7450,13.78,2026-01-19 00:07:52,utilities,DEV-0291,us-east,2026-03-11
TXN-003084,AC-0229,MR-1300,22.2,2026-01-30 20:09:52,food,DEV-0026,us-east,2026-07-08
TXN-002964,AC-0219,MR-7947,50.03,2026-03-16 13:57:06,food,DEV-0206,us-east,2026-06-12
TXN-001107,AC-0090,MR-9079,88.98,2026-03-13 08:38:55,retail,DEV-0131,us-west,2027-04-28
TXN-003696,AC-0266,MR-8591,66.48,2026-03-23 13:11:24,travel,DEV-0103,us-west,2027-12-26
TXN-004052,AC-0291,MR-4847,53.68,2026-03-28 14:27:26,retail,DEV-0229,us-west,2027-05-28
TXN-002195,AC-0165,MR-5627,74.0,2026-03-30 20:03:17,food,DEV-0287,us-east,2027-04-09
TXN-000556,AC-0048,MR-3076,78.09,2026-03-08 05:10:21,food,DEV-0195,us-west,2026-12-13
TXN-002131,AC-0162,MR-1394,66.67,2026-03-15 05:29:00,entertainment,DEV-0074,us-east,2027-10-13
TXN-001500,AC-0121,MR-1483,54.64,2026-02-19 07:58:50,food,DEV-0124,us-east,2026-01-17
TXN-003210,AC-0238,MR-4343,16.1,2026-01-23 02:20:05,retail,DEV-0290,us-east,2027-08-23
TXN-001498,AC-0121,MR-6508,111.54,2026-02-23 12:44:04,entertainment,DEV-0124,us-east,2026-01-17
TXN-003400,AC-0250,MR-3301,53.68,2026-02-10 16:20:49,retail,DEV-0177,us-west,2027-08-27
TXN-000599,AC-0052,MR-1090,71.9,2026-01-02 22:24:04,travel,DEV-0275,us-east,2026-09-01
TXN-001187,AC-0096,MR-3407,102.96,2026-01-22 10:43:37,travel,DEV-0291,us-east,2026-03-11
TXN-004210,AC-0300,MR-6195,104.33,2026-03-21 02:20:18,food,DEV-0283,us-west,2027-04-21
TXN-001511,AC-0122,MR-5371,19.45,2026-02-06 22:40:10,travel,DEV-0104,us-east,2027-12-19
TXN-000681,AC-0057,MR-4178,87.92,2026-01-06 05:42:01,retail,DEV-0145,us-west,2026-05-02
TXN-002900,AC-0216,MR-8745,67.4,2026-02-10 02:09:07,entertainment,DEV-0296,us-east,2026-07-27
TXN-002043,AC-0156,MR-9014,72.16,2026-02-06 04:34:36,retail,DEV-0251,us-east,2027-12-17
TXN-002087,AC-0159,MR-5875,12.85,2026-03-03 11:44:03,entertainment,DEV-0069,us-west,2026-11-07
TXN-000298,AC-0032,AC-0107,318.07,2026-01-21 14:00:54,transfer,DEV-0134,us-east,2027-02-26
TXN-002585,AC-0193,MR-9227,21.25,2026-02-02 12:33:36,food,DEV-0059,us-west,2026-01-24
TXN-001164,AC-0095,MR-5667,30.05,2026-03-19 03:34:28,travel,DEV-0111,us-west,2027-08-15
TXN-001958,AC-0150,MR-1151,55.41,2026-01-08 06:02:59,travel,DEV-0055,us-west,2026-02-28
TXN-003229,AC-0239,MR-3485,23.81,2026-02-19 02:14:02,utilities,DEV-0001,us-east,2026-12-08
TXN-001279,AC-0103,MR-9473,113.07,2026-01-07 00:26:10,entertainment,DEV-0035,us-west,2026-05-12
TXN-002534,AC-0189,MR-8095,106.25,2026-03-15 05:57:50,retail,DEV-0023,us-east,2027-07-25
TXN-000094,AC-0014,MR-3093,742.41,2026-03-19 05:29:25,travel,DEV-0186,eu-west,2027-03-01
TXN-003165,AC-0235,MR-6001,30.51,2026-01-31 17:18:58,travel,DEV-0104,us-east,2026-10-22
TXN-000863,AC-0070,MR-4426,55.4,2026-01-22 20:04:51,retail,DEV-0051,us-east,2027-11-10
TXN-003675,AC-0265,MR-5864,41.06,2026-01-10 06:43:02,retail,DEV-0064,us-west,2027-03-27
TXN-002182,AC-0164,MR-2011,39.31,2026-01-20 16:24:02,food,DEV-0069,us-west,2026-05-04
TXN-000024,AC-0010,AC-0011,676.09,2026-02-05 03:34:00,transfer,DEV-0280,us-east,2026-02-20
TXN-001208,AC-0097,MR-4776,79.66,2026-02-21 02:01:48,food,DEV-0270,us-west,2026-04-28
TXN-003350,AC-0247,MR-9849,40.38,2026-01-05 04:17:31,utilities,DEV-0230,us-east,2027-12-04
TXN-003747,AC-0271,MR-1442,28.96,2026-01-27 13:33:00,retail,DEV-0198,us-west,2027-09-19
TXN-002275,AC-0170,MR-7632,11.88,2026-02-02 00:20:46,travel,DEV-0211,us-east,2026-12-03
TXN-001581,AC-0126,MR-9079,94.09,2026-01-30 11:26:30,travel,DEV-0082,us-east,2027-06-13
TXN-000806,AC-0065,MR-4856,29.07,2026-03-15 05:47:27,food,DEV-0297,us-west,2027-10-11
TXN-001731,AC-0135,MR-9028,35.38,2026-01-06 01:52:40,entertainment,DEV-0164,us-east,2026-05-31
TXN-000175,AC-0021,MR-8956,36.51,2026-01-17 08:01:37,entertainment,DEV-0055,eu-west,2026-02-09
TXN-000394,AC-0038,MR-2321,99.21,2026-01-09 06:07:37,utilities,DEV-0091,us-west,2027-10-03
TXN-000439,AC-0041,MR-1524,23.47,2026-03-10 23:12:11,utilities,DEV-0106,us-west,2026-10-04
TXN-003743,AC-0270,MR-5140,49.31,2026-03-24 21:32:45,utilities,DEV-0088,us-west,2027-06-12
TXN-001553,AC-0124,MR-4417,33.85,2026-01-31 21:06:23,utilities,DEV-0096,us-west,2026-01-14
TXN-000316,AC-0033,MR-4546,44.04,2026-03-26 23:39:46,food,DEV-0131,us-east,2026-11-11
TXN-001053,AC-0086,MR-8575,48.81,2026-02-15 00:44:23,utilities,DEV-0059,us-east,2027-01-21
TXN-002991,AC-0221,MR-1494,48.82,2026-03-30 01:13:41,utilities,DEV-0106,us-east,2026-10-17
TXN-000218,AC-0024,MR-6737,157.32,2026-01-06 04:07:10,entertainment,DEV-0245,us-east,2027-04-21
TXN-002233,AC-0167,MR-6580,99.68,2026-02-05 07:17:43,entertainment,DEV-0075,us-east,2027-09-14
TXN-002064,AC-0158,MR-3741,53.57,2026-01-28 12:53:58,food,DEV-0242,us-east,2027-08-12
TXN-003706,AC-0267,MR-7233,30.09,2026-02-12 04:45:29,retail,DEV-0121,us-east,2026-12-31
TXN-003733,AC-0270,MR-5025,20.05,2026-03-18 18:09:43,utilities,DEV-0088,us-west,2027-06-12
TXN-003200,AC-0237,MR-1593,30.38,2026-02-01 11:24:36,entertainment,DEV-0183,us-east,2026-08-02
TXN-001642,AC-0130,MR-1093,11.78,2026-01-28 00:36:51,entertainment,DEV-0246,us-west,2027-02-02
TXN-002239,AC-0168,MR-1411,18.85,2026-01-03 11:46:45,utilities,DEV-0251,us-west,2027-03-07
TXN-003603,AC-0261,MR-4603,72.16,2026-03-25 15:11:48,utilities,DEV-0141,us-east,2026-08-25
TXN-002785,AC-0207,MR-3884,91.84,2026-03-24 05:58:08,retail,DEV-0005,us-west,2026-04-17
TXN-001875,AC-0144,MR-1887,63.7,2026-03-05 10:41:38,entertainment,DEV-0161,us-east,2026-12-23
TXN-001205,AC-0097,MR-2221,37.35,2026-03-03 20:58:43,utilities,DEV-0270,us-west,2026-04-28
TXN-002128,AC-0162,MR-2271,93.56,2026-03-21 20:13:35,travel,DEV-0074,us-east,2027-10-13
TXN-002630,AC-0197,MR-2015,116.82,2026-02-11 19:57:26,retail,DEV-0070,us-east,2027-06-23
TXN-000100,AC-0015,MR-1598,558.47,2026-03-15 09:28:57,travel,DEV-0187,us-east,2026-10-29
TXN-002816,AC-0210,AC-0042,52.4,2026-02-05 13:26:53,transfer,DEV-0146,us-east,2026-03-30
TXN-002881,AC-0215,MR-1320,5.15,2026-01-03 01:43:29,utilities,DEV-0029,us-west,2026-05-05
TXN-000732,AC-0059,MR-4298,40.13,2026-01-23 07:49:18,retail,DEV-0241,us-west,2027-06-21
TXN-000411,AC-0039,MR-8563,11.84,2026-01-20 03:37:14,travel,DEV-0142,us-west,2027-10-01
TXN-003664,AC-0264,MR-2147,119.6,2026-02-20 10:20:55,utilities,DEV-0259,us-east,2026-09-03
TXN-000619,AC-0053,MR-5902,116.49,2026-03-07 05:57:13,utilities,DEV-0092,us-west,2027-01-17
TXN-002227,AC-0167,MR-7555,32.11,2026-01-25 08:35:56,food,DEV-0075,us-east,2027-09-14
TXN-002544,AC-0190,MR-2236,73.64,2026-03-14 00:46:28,utilities,DEV-0265,us-east,2027-03-04
TXN-000121,AC-0016,MR-5544,647.0,2026-01-30 03:31:49,retail,DEV-0126,us-east,2026-07-02
TXN-002916,AC-0217,MR-5532,30.29,2026-03-03 02:49:19,retail,DEV-0294,us-east,2026-09-06
TXN-003530,AC-0258,MR-1467,118.8,2026-03-21 19:44:15,retail,DEV-0215,us-west,2027-11-03
TXN-000157,AC-0019,MR-8001,613.56,2026-01-10 11:18:43,retail,DEV-0261,us-west,2027-11-15
TXN-002346,AC-0175,MR-8417,10.08,2026-03-10 12:16:33,retail,DEV-0257,us-west,2026-10-17
TXN-002644,AC-0198,MR-5490,45.51,2026-01-03 14:21:50,retail,DEV-0113,us-west,2026-01-07
TXN-001938,AC-0148,MR-1324,73.29,2026-03-15 09:05:54,food,DEV-0071,us-east,2027-03-02
TXN-002992,AC-0221,MR-3735,67.65,2026-01-04 04:43:14,travel,DEV-0106,us-east,2026-10-17
TXN-001745,AC-0136,MR-9807,48.27,2026-02-21 16:19:38,utilities,DEV-0082,us-west,2027-01-26
TXN-003274,AC-0243,MR-5888,15.16,2026-03-08 17:14:36,retail,DEV-0284,us-west,2026-04-20
TXN-003151,AC-0233,MR-7922,38.18,2026-03-28 18:38:23,travel,DEV-0073,us-east,2027-07-12
TXN-000306,AC-0032,MR-2605,29.4,2026-02-11 19:29:40,entertainment,DEV-0134,us-east,2027-02-26
TXN-001483,AC-0120,MR-7521,39.74,2026-01-13 21:32:11,utilities,DEV-0044,us-west,2027-03-21
